call_id,hcp_id,rep_id,call_date,product_discussed,call_duration_min,samples_dropped
CALL002616,HCP0607,REP025,2025-10-09,PRD001,7,2
CALL002617,HCP0608,REP024,2025-05-21,PRD005,27,3
CALL002618,HCP0608,REP024,2025-05-08,PRD004,8,0
CALL002619,HCP0608,REP024,2025-01-24,PRD004,23,2
CALL002620,HCP0608,REP024,2025-04-26,PRD002,13,2
CALL002621,HCP0608,REP024,2025-01-26,PRD003,11,1
CALL002622,HCP0608,REP024,2025-04-12,PRD002,18,3
CALL002623,HCP0609,REP018,2025-06-25,PRD002,20,1
CALL002624,HCP0609,REP018,2025-06-14,PRD001,28,3
CALL002625,HCP0609,REP018,2025-02-27,PRD001,12,2
CALL002626,HCP0609,REP018,2025-07-17,PRD001,25,0
CALL002627,HCP0609,REP018,2025-12-27,PRD002,23,0
CALL002628,HCP0609,REP018,2025-08-13,PRD004,20,1
CALL002629,HCP0609,REP018,2025-08-10,PRD003,25,0
CALL002630,HCP0609,REP018,2025-12-25,PRD005,28,0
CALL002631,HCP0610,REP018,2025-05-12,PRD005,18,1
CALL002632,HCP0610,REP018,2025-02-22,PRD003,5,2
CALL002633,HCP0610,REP018,2025-07-02,PRD002,5,3
CALL002634,HCP0611,REP003,2025-05-21,PRD002,20,0
CALL002635,HCP0611,REP003,2025-01-02,PRD004,7,0
CALL002636,HCP0611,REP003,2025-10-22,PRD001,22,1
CALL002637,HCP0612,REP002,2025-06-25,PRD001,6,0
CALL002638,HCP0612,REP002,2025-05-26,PRD005,9,0
CALL002639,HCP0612,REP002,2025-08-11,PRD002,9,1
CALL002640,HCP0612,REP002,2025-01-23,PRD001,22,0
CALL002641,HCP0612,REP002,2025-09-12,PRD002,24,2
CALL002642,HCP0612,REP002,2025-03-09,PRD002,19,2
CALL002643,HCP0612,REP002,2025-11-26,PRD005,22,2
CALL002644,HCP0612,REP002,2025-09-17,PRD004,21,1
CALL002645,HCP0613,REP028,2025-03-31,PRD004,17,0
CALL002646,HCP0613,REP028,2025-08-01,PRD005,10,2
CALL002647,HCP0613,REP028,2025-10-16,PRD005,21,2
CALL002648,HCP0613,REP028,2025-07-18,PRD002,10,0
CALL002649,HCP0613,REP028,2025-06-14,PRD005,24,2
CALL002650,HCP0614,REP028,2025-09-14,PRD002,9,3
CALL002651,HCP0614,REP028,2025-07-17,PRD004,20,2
CALL002652,HCP0614,REP028,2025-01-15,PRD003,27,1
CALL002653,HCP0615,REP027,2025-01-29,PRD002,18,0
CALL002654,HCP0615,REP027,2025-09-22,PRD001,19,1
CALL002655,HCP0615,REP027,2025-05-15,PRD001,20,2
CALL002656,HCP0615,REP027,2025-04-27,PRD005,26,1
CALL002657,HCP0616,REP017,2025-10-17,PRD005,13,1
CALL002658,HCP0616,REP017,2025-11-02,PRD004,8,0
CALL002659,HCP0616,REP017,2025-11-02,PRD002,27,0
CALL002660,HCP0617,REP022,2025-09-26,PRD001,27,3
CALL002661,HCP0617,REP022,2025-07-31,PRD003,29,0
CALL002662,HCP0617,REP022,2025-10-03,PRD005,14,2
CALL002663,HCP0618,REP009,2025-01-12,PRD002,10,3
CALL002664,HCP0618,REP009,2025-12-27,PRD003,20,2
CALL002665,HCP0618,REP009,2025-12-13,PRD004,9,0
CALL002666,HCP0618,REP009,2025-06-17,PRD005,13,1
CALL002667,HCP0619,REP017,2025-03-05,PRD004,18,2
CALL002668,HCP0619,REP017,2025-04-12,PRD003,20,0
CALL002669,HCP0620,REP009,2025-11-16,PRD003,20,0
CALL002670,HCP0620,REP009,2025-10-21,PRD001,10,2
CALL002671,HCP0621,REP028,2025-12-01,PRD004,22,0
CALL002672,HCP0621,REP028,2025-11-27,PRD001,5,0
CALL002673,HCP0622,REP029,2025-11-16,PRD004,25,1
CALL002674,HCP0622,REP029,2025-02-01,PRD003,7,1
CALL002675,HCP0622,REP029,2025-10-09,PRD005,22,0
CALL002676,HCP0622,REP029,2025-08-04,PRD004,24,0
CALL002677,HCP0622,REP029,2025-11-07,PRD005,12,2
CALL002678,HCP0622,REP029,2025-04-13,PRD001,14,3
CALL002679,HCP0622,REP029,2025-05-11,PRD004,26,1
CALL002680,HCP0622,REP029,2025-02-15,PRD003,21,1
CALL002681,HCP0623,REP027,2025-12-20,PRD005,5,0
CALL002682,HCP0623,REP027,2025-03-13,PRD001,7,1
CALL002683,HCP0623,REP027,2025-04-16,PRD004,8,0
CALL002684,HCP0623,REP027,2025-04-29,PRD003,12,1
CALL002685,HCP0623,REP027,2025-11-24,PRD001,14,1
CALL002686,HCP0624,REP028,2025-03-06,PRD004,5,1
CALL002687,HCP0624,REP028,2025-01-28,PRD002,19,1
CALL002688,HCP0624,REP028,2025-05-05,PRD004,26,2
CALL002689,HCP0624,REP028,2025-07-27,PRD004,24,1
CALL002690,HCP0625,REP017,2025-01-17,PRD004,21,0
CALL002691,HCP0625,REP017,2025-05-15,PRD004,9,1
CALL002692,HCP0625,REP017,2025-06-01,PRD005,21,1
CALL002693,HCP0626,REP013,2025-10-05,PRD005,17,2
CALL002694,HCP0626,REP013,2025-11-03,PRD004,28,0
CALL002695,HCP0628,REP011,2025-03-09,PRD005,21,2
CALL002696,HCP0628,REP011,2025-10-31,PRD001,7,0
CALL002697,HCP0628,REP011,2025-09-28,PRD003,5,0
CALL002698,HCP0628,REP011,2025-12-28,PRD003,25,2
CALL002699,HCP0628,REP011,2025-09-21,PRD003,24,0
CALL002700,HCP0629,REP027,2025-03-05,PRD003,8,1
CALL002701,HCP0629,REP027,2025-11-30,PRD003,20,1
CALL002702,HCP0629,REP027,2025-03-05,PRD002,10,0
CALL002703,HCP0629,REP027,2025-06-28,PRD001,12,1
CALL002704,HCP0630,REP029,2025-10-22,PRD001,28,3
CALL002705,HCP0630,REP029,2025-05-29,PRD005,21,1
CALL002706,HCP0631,REP015,2025-10-17,PRD003,26,3
CALL002707,HCP0631,REP015,2025-12-13,PRD004,9,0
CALL002708,HCP0631,REP015,2025-09-28,PRD004,12,0
CALL002709,HCP0631,REP015,2025-12-01,PRD003,10,0
CALL002710,HCP0631,REP015,2025-07-22,PRD001,19,0
CALL002711,HCP0631,REP015,2025-07-18,PRD005,22,1
CALL002712,HCP0632,REP024,2025-01-19,PRD004,13,0
CALL002713,HCP0632,REP024,2025-11-03,PRD001,19,3
CALL002714,HCP0633,REP023,2025-07-19,PRD002,23,3
CALL002715,HCP0633,REP023,2025-03-08,PRD003,24,2
CALL002716,HCP0633,REP023,2025-07-29,PRD005,7,1
CALL002717,HCP0633,REP023,2025-09-03,PRD001,6,3
CALL002718,HCP0633,REP023,2025-04-12,PRD003,7,0
CALL002719,HCP0633,REP023,2025-06-16,PRD004,9,0
CALL002720,HCP0634,REP028,2025-05-02,PRD004,15,2
CALL002721,HCP0634,REP028,2025-10-07,PRD004,28,1
CALL002722,HCP0634,REP028,2025-12-09,PRD002,5,1
CALL002723,HCP0634,REP028,2025-12-03,PRD005,6,1
CALL002724,HCP0634,REP028,2025-11-22,PRD003,26,1
CALL002725,HCP0635,REP006,2025-11-28,PRD002,25,0
CALL002726,HCP0635,REP006,2025-02-13,PRD005,17,0
CALL002727,HCP0635,REP006,2025-01-13,PRD004,16,1
CALL002728,HCP0635,REP006,2025-06-05,PRD003,24,3
CALL002729,HCP0636,REP022,2025-11-07,PRD001,21,0
CALL002730,HCP0637,REP028,2025-02-18,PRD002,6,0
CALL002731,HCP0637,REP028,2025-11-03,PRD001,20,1
CALL002732,HCP0637,REP028,2025-06-19,PRD005,7,1
CALL002733,HCP0637,REP028,2025-05-16,PRD005,15,1
CALL002734,HCP0638,REP029,2025-04-06,PRD004,17,1
CALL002735,HCP0638,REP029,2025-01-25,PRD004,29,2
CALL002736,HCP0638,REP029,2025-04-27,PRD004,25,0
CALL002737,HCP0638,REP029,2025-12-16,PRD005,19,0
CALL002738,HCP0639,REP002,2025-01-18,PRD003,19,0
CALL002739,HCP0639,REP002,2025-09-25,PRD005,20,0
CALL002740,HCP0639,REP002,2025-07-16,PRD001,7,1
CALL002741,HCP0639,REP002,2025-10-19,PRD002,28,1
CALL002742,HCP0639,REP002,2025-02-19,PRD004,10,0
CALL002743,HCP0639,REP002,2025-01-02,PRD005,16,0
CALL002744,HCP0639,REP002,2025-05-24,PRD001,20,0
CALL002745,HCP0640,REP018,2025-08-05,PRD005,23,2
CALL002746,HCP0640,REP018,2025-11-15,PRD002,17,0
CALL002747,HCP0640,REP018,2025-02-20,PRD003,18,1
CALL002748,HCP0640,REP018,2025-07-15,PRD004,21,0
CALL002749,HCP0640,REP018,2025-12-26,PRD004,26,2
CALL002750,HCP0640,REP018,2025-04-21,PRD002,23,0
CALL002751,HCP0641,REP028,2025-01-14,PRD004,28,2
CALL002752,HCP0641,REP028,2025-08-30,PRD001,28,2
CALL002753,HCP0641,REP028,2025-06-13,PRD005,12,0
CALL002754,HCP0641,REP028,2025-05-02,PRD004,16,2
CALL002755,HCP0641,REP028,2025-11-28,PRD005,14,1
CALL002756,HCP0641,REP028,2025-02-08,PRD004,12,0
CALL002757,HCP0641,REP028,2025-03-18,PRD005,27,1
CALL002758,HCP0641,REP028,2025-01-30,PRD001,7,0
CALL002759,HCP0641,REP028,2025-12-02,PRD004,25,2
CALL002760,HCP0641,REP028,2025-10-17,PRD003,8,3
CALL002761,HCP0642,REP010,2025-11-04,PRD001,15,0
CALL002762,HCP0642,REP010,2025-01-21,PRD001,21,0
CALL002763,HCP0642,REP010,2025-06-20,PRD001,10,0
CALL002764,HCP0642,REP010,2025-06-02,PRD003,5,0
CALL002765,HCP0643,REP001,2025-05-09,PRD001,20,1
CALL002766,HCP0643,REP001,2025-06-26,PRD001,23,0
CALL002767,HCP0643,REP001,2025-01-28,PRD003,22,0
CALL002768,HCP0643,REP001,2025-01-16,PRD004,22,1
CALL002769,HCP0644,REP024,2025-02-28,PRD005,6,0
CALL002770,HCP0644,REP024,2025-07-09,PRD002,6,0
CALL002771,HCP0645,REP025,2025-03-08,PRD001,11,3
CALL002772,HCP0645,REP025,2025-06-20,PRD002,14,1
CALL002773,HCP0645,REP025,2025-06-07,PRD001,25,0
CALL002774,HCP0645,REP025,2025-01-16,PRD004,12,0
CALL002775,HCP0645,REP025,2025-11-23,PRD002,18,0
CALL002776,HCP0645,REP025,2025-09-22,PRD005,17,0
CALL002777,HCP0645,REP025,2025-05-16,PRD004,6,0
CALL002778,HCP0645,REP025,2025-01-07,PRD005,9,1
CALL002779,HCP0646,REP024,2025-04-25,PRD004,10,1
CALL002780,HCP0646,REP024,2025-09-24,PRD005,18,1
CALL002781,HCP0646,REP024,2025-06-10,PRD004,17,1
CALL002782,HCP0646,REP024,2025-03-15,PRD004,12,0
CALL002783,HCP0647,REP025,2025-10-17,PRD004,26,0
CALL002784,HCP0647,REP025,2025-05-27,PRD003,20,1
CALL002785,HCP0647,REP025,2025-03-06,PRD004,11,0
CALL002786,HCP0647,REP025,2025-06-19,PRD002,5,2
CALL002787,HCP0647,REP025,2025-12-21,PRD003,18,1
CALL002788,HCP0647,REP025,2025-06-06,PRD003,16,3
CALL002789,HCP0647,REP025,2025-02-17,PRD004,8,1
CALL002790,HCP0648,REP015,2025-03-12,PRD001,25,0
CALL002791,HCP0648,REP015,2025-07-09,PRD004,14,2
CALL002792,HCP0648,REP015,2025-03-24,PRD003,17,0
CALL002793,HCP0648,REP015,2025-03-25,PRD004,25,2
CALL002794,HCP0649,REP018,2025-03-12,PRD004,27,1
CALL002795,HCP0649,REP018,2025-04-07,PRD005,8,0
CALL002796,HCP0649,REP018,2025-02-23,PRD004,13,0
CALL002797,HCP0649,REP018,2025-10-10,PRD002,5,2
CALL002798,HCP0649,REP018,2025-09-29,PRD004,15,0
CALL002799,HCP0649,REP018,2025-06-12,PRD004,8,2
CALL002800,HCP0649,REP018,2025-10-29,PRD002,27,1
CALL002801,HCP0649,REP018,2025-11-10,PRD002,16,1
CALL002802,HCP0649,REP018,2025-09-19,PRD002,11,3
CALL002803,HCP0650,REP015,2025-07-24,PRD004,6,0
CALL002804,HCP0650,REP015,2025-08-22,PRD005,19,1
CALL002805,HCP0650,REP015,2025-08-17,PRD003,15,0
CALL002806,HCP0651,REP015,2025-07-06,PRD003,6,2
CALL002807,HCP0651,REP015,2025-07-20,PRD005,7,3
CALL002808,HCP0651,REP015,2025-10-29,PRD004,21,1
CALL002809,HCP0651,REP015,2025-02-18,PRD005,28,1
CALL002810,HCP0651,REP015,2025-01-22,PRD004,11,0
CALL002811,HCP0652,REP006,2025-08-27,PRD002,14,2
CALL002812,HCP0652,REP006,2025-06-24,PRD002,11,1
CALL002813,HCP0652,REP006,2025-04-29,PRD002,12,1
CALL002814,HCP0652,REP006,2025-10-06,PRD001,24,1
CALL002815,HCP0652,REP006,2025-10-04,PRD003,10,0
CALL002816,HCP0653,REP024,2025-11-20,PRD004,6,0
CALL002817,HCP0653,REP024,2025-09-05,PRD005,16,1
CALL002818,HCP0653,REP024,2025-09-28,PRD001,21,3
CALL002819,HCP0654,REP011,2025-11-08,PRD005,29,2
CALL002820,HCP0654,REP011,2025-09-02,PRD001,12,2
CALL002821,HCP0654,REP011,2025-10-09,PRD005,10,1
CALL002822,HCP0654,REP011,2025-08-24,PRD005,17,0
CALL002823,HCP0654,REP011,2025-02-16,PRD005,12,1
CALL002824,HCP0654,REP011,2025-05-11,PRD001,17,0
CALL002825,HCP0654,REP011,2025-03-03,PRD003,29,2
CALL002826,HCP0654,REP011,2025-02-25,PRD001,8,1
CALL002827,HCP0655,REP028,2025-09-24,PRD003,9,0
CALL002828,HCP0655,REP028,2025-07-08,PRD003,14,1
CALL002829,HCP0655,REP028,2025-01-04,PRD004,17,0
CALL002830,HCP0655,REP028,2025-07-01,PRD002,5,3
CALL002831,HCP0656,REP007,2025-05-09,PRD002,6,0
CALL002832,HCP0656,REP007,2025-10-18,PRD003,20,0
CALL002833,HCP0656,REP007,2025-11-08,PRD004,7,0
CALL002834,HCP0656,REP007,2025-05-16,PRD003,20,2
CALL002835,HCP0657,REP002,2025-01-05,PRD005,26,0
CALL002836,HCP0657,REP002,2025-03-18,PRD001,21,2
CALL002837,HCP0657,REP002,2025-08-13,PRD004,19,3
CALL002838,HCP0657,REP002,2025-11-28,PRD005,24,0
CALL002839,HCP0658,REP008,2025-10-06,PRD002,19,0
CALL002840,HCP0658,REP008,2025-05-15,PRD005,5,1
CALL002841,HCP0658,REP008,2025-10-11,PRD001,6,0
CALL002842,HCP0659,REP007,2025-06-10,PRD005,17,0
CALL002843,HCP0659,REP007,2025-01-11,PRD004,9,2
CALL002844,HCP0660,REP013,2025-04-25,PRD005,22,3
CALL002845,HCP0660,REP013,2025-04-14,PRD002,13,2
CALL002846,HCP0660,REP013,2025-12-05,PRD005,10,1
CALL002847,HCP0660,REP013,2025-10-05,PRD001,10,0
CALL002848,HCP0660,REP013,2025-08-17,PRD004,21,1
CALL002849,HCP0660,REP013,2025-09-13,PRD005,25,2
CALL002850,HCP0660,REP013,2025-01-11,PRD005,22,0
CALL002851,HCP0660,REP013,2025-02-16,PRD004,25,3
CALL002852,HCP0660,REP013,2025-08-31,PRD004,27,0
CALL002853,HCP0660,REP013,2025-07-11,PRD005,22,0
CALL002854,HCP0661,REP028,2025-03-20,PRD001,24,1
CALL002855,HCP0661,REP028,2025-02-02,PRD005,8,1
CALL002856,HCP0661,REP028,2025-06-18,PRD002,15,2
CALL002857,HCP0661,REP028,2025-06-05,PRD002,26,1
CALL002858,HCP0661,REP028,2025-02-24,PRD005,13,2
CALL002859,HCP0661,REP028,2025-11-05,PRD004,24,2
CALL002860,HCP0662,REP018,2025-01-16,PRD002,26,0
CALL002861,HCP0662,REP018,2025-05-28,PRD005,24,0
CALL002862,HCP0662,REP018,2025-11-04,PRD003,20,3
CALL002863,HCP0662,REP018,2025-04-13,PRD002,27,3
CALL002864,HCP0663,REP022,2025-06-09,PRD005,19,0
CALL002865,HCP0663,REP022,2025-03-31,PRD002,7,0
CALL002866,HCP0663,REP022,2025-05-08,PRD001,5,1
CALL002867,HCP0663,REP022,2025-04-07,PRD001,15,3
CALL002868,HCP0664,REP029,2025-11-17,PRD005,8,2
CALL002869,HCP0664,REP029,2025-08-26,PRD003,21,2
CALL002870,HCP0664,REP029,2025-08-17,PRD005,19,0
CALL002871,HCP0664,REP029,2025-09-13,PRD001,7,1
CALL002872,HCP0665,REP024,2025-02-11,PRD005,8,2
CALL002873,HCP0665,REP024,2025-03-09,PRD004,12,1
CALL002874,HCP0665,REP024,2025-09-30,PRD005,7,0
CALL002875,HCP0666,REP001,2025-01-05,PRD003,16,0
CALL002876,HCP0666,REP001,2025-05-02,PRD002,18,2
CALL002877,HCP0666,REP001,2025-05-22,PRD005,28,2
CALL002878,HCP0666,REP001,2025-03-04,PRD001,16,1
CALL002879,HCP0667,REP006,2025-06-18,PRD005,20,0
CALL002880,HCP0667,REP006,2025-12-12,PRD002,19,1
CALL002881,HCP0667,REP006,2025-01-17,PRD003,11,1
CALL002882,HCP0668,REP011,2025-05-13,PRD002,27,2
CALL002883,HCP0668,REP011,2025-04-28,PRD002,23,1
CALL002884,HCP0668,REP011,2025-08-17,PRD002,18,1
CALL002885,HCP0669,REP017,2025-01-25,PRD003,14,2
CALL002886,HCP0670,REP001,2025-03-23,PRD001,26,2
CALL002887,HCP0670,REP001,2025-09-24,PRD003,19,1
CALL002888,HCP0671,REP013,2025-07-17,PRD003,24,0
CALL002889,HCP0671,REP013,2025-01-11,PRD001,20,0
CALL002890,HCP0671,REP013,2025-07-28,PRD003,22,3
CALL002891,HCP0672,REP007,2025-07-04,PRD005,11,3
CALL002892,HCP0672,REP007,2025-09-06,PRD005,17,0
CALL002893,HCP0672,REP007,2025-09-20,PRD003,27,0
CALL002894,HCP0672,REP007,2025-02-11,PRD003,25,2
CALL002895,HCP0673,REP009,2025-07-20,PRD003,24,0
CALL002896,HCP0673,REP009,2025-11-07,PRD001,17,0
CALL002897,HCP0674,REP016,2025-10-08,PRD004,29,2
CALL002898,HCP0674,REP016,2025-01-26,PRD003,5,0
CALL002899,HCP0674,REP016,2025-01-21,PRD005,28,3
CALL002900,HCP0674,REP016,2025-12-24,PRD004,9,0
CALL002901,HCP0674,REP016,2025-05-09,PRD005,11,2
CALL002902,HCP0674,REP016,2025-06-11,PRD005,18,1
CALL002903,HCP0674,REP016,2025-10-31,PRD005,13,0
CALL002904,HCP0675,REP016,2025-11-30,PRD001,6,1
CALL002905,HCP0675,REP016,2025-04-30,PRD004,21,3
CALL002906,HCP0675,REP016,2025-01-10,PRD003,7,1
CALL002907,HCP0675,REP016,2025-09-06,PRD003,21,0
CALL002908,HCP0675,REP016,2025-01-22,PRD002,23,1
CALL002909,HCP0675,REP016,2025-02-07,PRD001,10,1
CALL002910,HCP0675,REP016,2025-10-08,PRD005,23,3
CALL002911,HCP0675,REP016,2025-08-03,PRD005,20,0
CALL002912,HCP0675,REP016,2025-04-25,PRD003,21,3
CALL002913,HCP0676,REP017,2025-03-13,PRD001,11,2
CALL002914,HCP0676,REP017,2025-10-15,PRD004,15,0
CALL002915,HCP0677,REP006,2025-02-06,PRD003,14,1
CALL002916,HCP0677,REP006,2025-10-25,PRD001,16,3
CALL002917,HCP0677,REP006,2025-06-07,PRD002,16,2
CALL002918,HCP0677,REP006,2025-09-26,PRD005,14,1
CALL002919,HCP0677,REP006,2025-02-16,PRD002,22,0
CALL002920,HCP0677,REP006,2025-04-03,PRD002,12,1
CALL002921,HCP0678,REP017,2025-03-10,PRD002,8,3
CALL002922,HCP0679,REP015,2025-08-14,PRD005,9,0
CALL002923,HCP0679,REP015,2025-01-26,PRD003,26,0
CALL002924,HCP0680,REP030,2025-02-08,PRD001,12,1
CALL002925,HCP0680,REP030,2025-06-16,PRD004,18,1
CALL002926,HCP0681,REP028,2025-07-09,PRD004,18,0
CALL002927,HCP0681,REP028,2025-11-17,PRD004,26,3
CALL002928,HCP0681,REP028,2025-01-15,PRD002,19,0
CALL002929,HCP0682,REP023,2025-01-04,PRD005,23,1
CALL002930,HCP0682,REP023,2025-11-24,PRD004,24,0
CALL002931,HCP0682,REP023,2025-09-24,PRD001,14,1
CALL002932,HCP0683,REP015,2025-06-06,PRD004,25,1
CALL002933,HCP0683,REP015,2025-01-22,PRD001,20,0
CALL002934,HCP0683,REP015,2025-07-29,PRD004,28,0
CALL002935,HCP0683,REP015,2025-03-07,PRD002,19,1
CALL002936,HCP0684,REP025,2025-01-31,PRD005,22,0
CALL002937,HCP0684,REP025,2025-10-09,PRD002,9,2
CALL002938,HCP0684,REP025,2025-12-09,PRD002,26,0
CALL002939,HCP0684,REP025,2025-06-18,PRD001,14,1
CALL002940,HCP0684,REP025,2025-04-20,PRD004,6,1
CALL002941,HCP0685,REP012,2025-01-06,PRD003,29,2
CALL002942,HCP0685,REP012,2025-10-11,PRD002,10,0
CALL002943,HCP0685,REP012,2025-06-19,PRD001,26,2
CALL002944,HCP0685,REP012,2025-09-09,PRD003,23,0
CALL002945,HCP0685,REP012,2025-10-23,PRD003,23,1
CALL002946,HCP0686,REP015,2025-04-02,PRD003,14,2
CALL002947,HCP0686,REP015,2025-02-20,PRD003,13,1
CALL002948,HCP0688,REP020,2025-11-24,PRD002,23,0
CALL002949,HCP0688,REP020,2025-06-12,PRD001,8,1
CALL002950,HCP0688,REP020,2025-12-09,PRD004,23,0
CALL002951,HCP0689,REP001,2025-03-10,PRD005,26,1
CALL002952,HCP0689,REP001,2025-02-18,PRD002,22,2
CALL002953,HCP0689,REP001,2025-05-05,PRD003,12,1
CALL002954,HCP0689,REP001,2025-03-11,PRD005,17,0
CALL002955,HCP0690,REP005,2025-03-30,PRD003,24,0
CALL002956,HCP0690,REP005,2025-01-01,PRD004,15,2
CALL002957,HCP0690,REP005,2025-02-14,PRD003,9,1
CALL002958,HCP0690,REP005,2025-08-26,PRD005,19,0
CALL002959,HCP0690,REP005,2025-06-06,PRD001,12,0
CALL002960,HCP0690,REP005,2025-11-23,PRD002,20,2
CALL002961,HCP0691,REP028,2025-04-05,PRD004,12,2
CALL002962,HCP0692,REP004,2025-01-29,PRD003,14,1
CALL002963,HCP0692,REP004,2025-09-22,PRD005,11,0
CALL002964,HCP0693,REP007,2025-12-25,PRD002,28,1
CALL002965,HCP0693,REP007,2025-03-31,PRD003,20,2
CALL002966,HCP0693,REP007,2025-08-02,PRD004,28,0
CALL002967,HCP0693,REP007,2025-09-04,PRD005,8,1
CALL002968,HCP0694,REP024,2025-12-06,PRD003,20,3
CALL002969,HCP0695,REP003,2025-09-15,PRD005,23,0
CALL002970,HCP0695,REP003,2025-07-05,PRD005,21,0
CALL002971,HCP0695,REP003,2025-05-29,PRD005,26,0
CALL002972,HCP0695,REP003,2025-09-27,PRD005,22,3
CALL002973,HCP0695,REP003,2025-01-15,PRD001,11,2
CALL002974,HCP0695,REP003,2025-04-03,PRD003,16,0
CALL002975,HCP0696,REP018,2025-12-19,PRD003,21,0
CALL002976,HCP0696,REP018,2025-05-30,PRD003,11,0
CALL002977,HCP0697,REP023,2025-02-06,PRD003,23,0
CALL002978,HCP0697,REP023,2025-10-29,PRD002,9,1
CALL002979,HCP0697,REP023,2025-09-14,PRD004,27,0
CALL002980,HCP0697,REP023,2025-01-25,PRD001,22,0
CALL002981,HCP0697,REP023,2025-04-23,PRD005,24,0
CALL002982,HCP0697,REP023,2025-09-01,PRD003,19,0
CALL002983,HCP0698,REP002,2025-12-20,PRD005,18,0
CALL002984,HCP0698,REP002,2025-03-06,PRD004,11,0
CALL002985,HCP0698,REP002,2025-07-16,PRD003,6,0
CALL002986,HCP0698,REP002,2025-09-28,PRD002,10,0
CALL002987,HCP0698,REP002,2025-01-29,PRD002,21,2
CALL002988,HCP0699,REP010,2025-09-22,PRD005,22,1
CALL002989,HCP0699,REP010,2025-04-22,PRD003,16,0
CALL002990,HCP0699,REP010,2025-01-19,PRD001,17,2
CALL002991,HCP0699,REP010,2025-12-20,PRD004,5,0
CALL002992,HCP0699,REP010,2025-01-04,PRD001,24,0
CALL002993,HCP0700,REP004,2025-09-18,PRD001,27,3
CALL002994,HCP0700,REP004,2025-04-07,PRD003,19,0
CALL002995,HCP0700,REP004,2025-02-07,PRD001,26,1
CALL002996,HCP0701,REP008,2025-04-01,PRD004,23,1
CALL002997,HCP0701,REP008,2025-12-12,PRD001,18,2
CALL002998,HCP0702,REP011,2025-11-22,PRD001,26,1
CALL002999,HCP0702,REP011,2025-08-10,PRD003,6,0
CALL003000,HCP0702,REP011,2025-09-08,PRD001,12,1
CALL003001,HCP0702,REP011,2025-07-24,PRD002,17,1
CALL003002,HCP0702,REP011,2025-07-25,PRD002,15,0
CALL003003,HCP0702,REP011,2025-07-17,PRD004,7,0
CALL003004,HCP0702,REP011,2025-05-03,PRD004,19,2
CALL003005,HCP0702,REP011,2025-10-09,PRD003,9,1
CALL003006,HCP0703,REP006,2025-02-14,PRD005,10,2
CALL003007,HCP0703,REP006,2025-07-14,PRD005,13,0
CALL003008,HCP0704,REP017,2025-05-13,PRD001,16,0
CALL003009,HCP0704,REP017,2025-05-31,PRD001,8,3
CALL003010,HCP0704,REP017,2025-08-06,PRD002,21,0
CALL003011,HCP0705,REP019,2025-11-29,PRD003,16,1
CALL003012,HCP0705,REP019,2025-01-07,PRD002,11,2
CALL003013,HCP0705,REP019,2025-12-13,PRD004,16,1
CALL003014,HCP0705,REP019,2025-09-22,PRD005,27,1
CALL003015,HCP0705,REP019,2025-09-19,PRD001,14,2
CALL003016,HCP0706,REP007,2025-08-25,PRD001,24,1
CALL003017,HCP0706,REP007,2025-09-06,PRD004,29,2
CALL003018,HCP0706,REP007,2025-01-12,PRD002,23,1
CALL003019,HCP0707,REP018,2025-05-25,PRD005,25,1
CALL003020,HCP0707,REP018,2025-04-29,PRD004,15,2
CALL003021,HCP0707,REP018,2025-02-28,PRD001,12,2
CALL003022,HCP0707,REP018,2025-10-08,PRD004,16,0
CALL003023,HCP0708,REP005,2025-11-02,PRD005,12,1
CALL003024,HCP0708,REP005,2025-04-13,PRD001,26,1
CALL003025,HCP0708,REP005,2025-04-24,PRD002,17,2
CALL003026,HCP0708,REP005,2025-08-05,PRD005,18,1
CALL003027,HCP0708,REP005,2025-03-22,PRD003,18,0
CALL003028,HCP0708,REP005,2025-12-21,PRD002,10,3
CALL003029,HCP0708,REP005,2025-12-23,PRD002,28,1
CALL003030,HCP0708,REP005,2025-02-16,PRD003,11,0
CALL003031,HCP0708,REP005,2025-08-21,PRD005,25,1
CALL003032,HCP0708,REP005,2025-01-28,PRD005,21,0
CALL003033,HCP0709,REP028,2025-10-19,PRD005,19,0
CALL003034,HCP0709,REP028,2025-07-14,PRD003,6,0
CALL003035,HCP0709,REP028,2025-08-03,PRD005,8,2
CALL003036,HCP0709,REP028,2025-03-08,PRD001,22,2
CALL003037,HCP0709,REP028,2025-09-26,PRD004,9,0
CALL003038,HCP0709,REP028,2025-02-02,PRD005,13,1
CALL003039,HCP0709,REP028,2025-05-04,PRD004,5,0
CALL003040,HCP0709,REP028,2025-10-14,PRD005,7,2
CALL003041,HCP0709,REP028,2025-05-01,PRD003,15,1
CALL003042,HCP0709,REP028,2025-05-21,PRD001,9,2
CALL003043,HCP0710,REP003,2025-09-30,PRD004,26,1
CALL003044,HCP0710,REP003,2025-07-04,PRD002,21,1
CALL003045,HCP0710,REP003,2025-11-22,PRD001,12,0
CALL003046,HCP0710,REP003,2025-08-11,PRD001,16,0
CALL003047,HCP0711,REP009,2025-08-25,PRD005,8,1
CALL003048,HCP0711,REP009,2025-06-24,PRD001,12,0
CALL003049,HCP0711,REP009,2025-07-04,PRD004,18,1
CALL003050,HCP0711,REP009,2025-05-14,PRD005,8,1
CALL003051,HCP0712,REP011,2025-09-06,PRD004,22,0
