hcp_id,product_id,month,rx_count,list_price_usd,revenue_usd
HCP0498,PRD002,2025-09,2,85,170
HCP0498,PRD001,2025-10,6,120,720
HCP0498,PRD004,2025-11,6,60,360
HCP0498,PRD001,2025-12,11,120,1320
HCP0499,PRD002,2025-01,2,85,170
HCP0499,PRD004,2025-02,2,60,120
HCP0499,PRD005,2025-03,12,45,540
HCP0499,PRD003,2025-04,8,950,7600
HCP0499,PRD005,2025-05,5,45,225
HCP0499,PRD003,2025-06,4,950,3800
HCP0499,PRD002,2025-07,7,85,595
HCP0499,PRD001,2025-08,8,120,960
HCP0499,PRD005,2025-09,4,45,180
HCP0499,PRD001,2025-10,5,120,600
HCP0499,PRD005,2025-11,9,45,405
HCP0499,PRD001,2025-12,1,120,120
HCP0500,PRD005,2025-02,15,45,675
HCP0500,PRD004,2025-03,14,60,840
HCP0500,PRD001,2025-04,15,120,1800
HCP0500,PRD004,2025-05,5,60,300
HCP0500,PRD001,2025-06,15,120,1800
HCP0500,PRD002,2025-07,14,85,1190
HCP0500,PRD005,2025-08,4,45,180
HCP0500,PRD005,2025-09,5,45,225
HCP0500,PRD003,2025-10,12,950,11400
HCP0500,PRD004,2025-11,19,60,1140
HCP0500,PRD005,2025-12,13,45,585
HCP0501,PRD001,2025-01,10,120,1200
HCP0501,PRD005,2025-02,8,45,360
HCP0501,PRD004,2025-03,7,60,420
HCP0501,PRD004,2025-04,4,60,240
HCP0501,PRD003,2025-05,10,950,9500
HCP0501,PRD002,2025-06,14,85,1190
HCP0501,PRD002,2025-07,11,85,935
HCP0501,PRD001,2025-08,7,120,840
HCP0501,PRD002,2025-09,12,85,1020
HCP0501,PRD003,2025-10,9,950,8550
HCP0501,PRD002,2025-12,7,85,595
HCP0502,PRD004,2025-01,18,60,1080
HCP0502,PRD004,2025-02,11,60,660
HCP0502,PRD005,2025-03,12,45,540
HCP0502,PRD002,2025-04,14,85,1190
HCP0502,PRD001,2025-05,7,120,840
HCP0502,PRD001,2025-06,6,120,720
HCP0502,PRD004,2025-07,9,60,540
HCP0502,PRD004,2025-08,4,60,240
HCP0502,PRD002,2025-09,3,85,255
HCP0502,PRD005,2025-10,4,45,180
HCP0502,PRD003,2025-11,10,950,9500
HCP0502,PRD005,2025-12,7,45,315
HCP0503,PRD002,2025-01,7,85,595
HCP0503,PRD002,2025-02,7,85,595
HCP0503,PRD002,2025-03,4,85,340
HCP0503,PRD003,2025-04,6,950,5700
HCP0503,PRD003,2025-05,12,950,11400
HCP0503,PRD001,2025-06,5,120,600
HCP0503,PRD003,2025-07,5,950,4750
HCP0503,PRD003,2025-08,17,950,16150
HCP0503,PRD004,2025-09,11,60,660
HCP0503,PRD004,2025-10,3,60,180
HCP0503,PRD003,2025-11,16,950,15200
HCP0503,PRD003,2025-12,17,950,16150
HCP0504,PRD005,2025-01,15,45,675
HCP0504,PRD003,2025-02,11,950,10450
HCP0504,PRD005,2025-03,22,45,990
HCP0504,PRD002,2025-04,17,85,1445
HCP0504,PRD002,2025-05,10,85,850
HCP0504,PRD002,2025-06,10,85,850
HCP0504,PRD002,2025-07,6,85,510
HCP0504,PRD005,2025-08,9,45,405
HCP0504,PRD002,2025-09,6,85,510
HCP0504,PRD005,2025-10,12,45,540
HCP0504,PRD004,2025-11,8,60,480
HCP0504,PRD001,2025-12,16,120,1920
HCP0505,PRD002,2025-01,5,85,425
HCP0505,PRD002,2025-02,3,85,255
HCP0505,PRD001,2025-03,3,120,360
HCP0505,PRD003,2025-04,6,950,5700
HCP0505,PRD001,2025-05,1,120,120
HCP0505,PRD002,2025-06,2,85,170
HCP0505,PRD002,2025-08,1,85,85
HCP0505,PRD001,2025-09,2,120,240
HCP0505,PRD001,2025-10,6,120,720
HCP0505,PRD005,2025-11,4,45,180
HCP0505,PRD002,2025-12,3,85,255
HCP0506,PRD002,2025-01,7,85,595
HCP0506,PRD001,2025-02,7,120,840
HCP0506,PRD003,2025-03,10,950,9500
HCP0506,PRD003,2025-04,6,950,5700
HCP0506,PRD004,2025-05,8,60,480
HCP0506,PRD005,2025-06,6,45,270
HCP0506,PRD005,2025-07,17,45,765
HCP0506,PRD005,2025-08,5,45,225
HCP0506,PRD004,2025-09,4,60,240
HCP0506,PRD005,2025-10,7,45,315
HCP0506,PRD004,2025-11,11,60,660
HCP0506,PRD003,2025-12,5,950,4750
HCP0507,PRD005,2025-01,7,45,315
HCP0507,PRD004,2025-02,12,60,720
HCP0507,PRD002,2025-03,7,85,595
HCP0507,PRD003,2025-04,10,950,9500
HCP0507,PRD002,2025-05,4,85,340
HCP0507,PRD003,2025-06,12,950,11400
HCP0507,PRD004,2025-07,5,60,300
HCP0507,PRD005,2025-08,8,45,360
HCP0507,PRD001,2025-09,5,120,600
HCP0507,PRD005,2025-10,5,45,225
HCP0507,PRD004,2025-11,5,60,300
HCP0507,PRD002,2025-12,6,85,510
HCP0508,PRD004,2025-01,13,60,780
HCP0508,PRD004,2025-02,5,60,300
HCP0508,PRD001,2025-03,5,120,600
HCP0508,PRD002,2025-04,7,85,595
HCP0508,PRD003,2025-05,7,950,6650
HCP0508,PRD005,2025-06,6,45,270
HCP0508,PRD003,2025-07,4,950,3800
HCP0508,PRD004,2025-08,5,60,300
HCP0508,PRD002,2025-09,4,85,340
HCP0508,PRD001,2025-11,10,120,1200
HCP0509,PRD003,2025-01,4,950,3800
HCP0509,PRD005,2025-02,3,45,135
HCP0509,PRD001,2025-03,4,120,480
HCP0509,PRD001,2025-04,9,120,1080
HCP0509,PRD004,2025-05,4,60,240
HCP0509,PRD003,2025-06,4,950,3800
HCP0509,PRD005,2025-08,7,45,315
HCP0509,PRD005,2025-09,8,45,360
HCP0509,PRD002,2025-10,10,85,850
HCP0509,PRD005,2025-11,5,45,225
HCP0509,PRD002,2025-12,8,85,680
HCP0510,PRD004,2025-01,3,60,180
HCP0510,PRD005,2025-02,13,45,585
HCP0510,PRD001,2025-03,6,120,720
HCP0510,PRD002,2025-04,7,85,595
HCP0510,PRD001,2025-05,7,120,840
HCP0510,PRD001,2025-06,6,120,720
HCP0510,PRD001,2025-07,6,120,720
HCP0510,PRD002,2025-08,4,85,340
HCP0510,PRD005,2025-09,4,45,180
HCP0510,PRD003,2025-10,2,950,1900
HCP0510,PRD005,2025-12,5,45,225
HCP0511,PRD002,2025-01,11,85,935
HCP0511,PRD003,2025-02,5,950,4750
HCP0511,PRD003,2025-03,7,950,6650
HCP0511,PRD003,2025-04,6,950,5700
HCP0511,PRD005,2025-05,6,45,270
HCP0511,PRD003,2025-06,1,950,950
HCP0511,PRD001,2025-07,9,120,1080
HCP0511,PRD002,2025-08,11,85,935
HCP0511,PRD002,2025-09,9,85,765
HCP0511,PRD003,2025-10,3,950,2850
HCP0511,PRD001,2025-11,9,120,1080
HCP0511,PRD001,2025-12,4,120,480
HCP0512,PRD004,2025-01,4,60,240
HCP0512,PRD002,2025-04,5,85,425
HCP0512,PRD001,2025-05,7,120,840
HCP0512,PRD005,2025-06,5,45,225
HCP0512,PRD005,2025-07,7,45,315
HCP0512,PRD002,2025-08,9,85,765
HCP0512,PRD003,2025-09,5,950,4750
HCP0512,PRD005,2025-10,7,45,315
HCP0512,PRD003,2025-11,4,950,3800
HCP0512,PRD005,2025-12,5,45,225
HCP0513,PRD002,2025-01,1,85,85
HCP0513,PRD002,2025-02,2,85,170
HCP0513,PRD003,2025-03,8,950,7600
HCP0513,PRD004,2025-04,5,60,300
HCP0513,PRD002,2025-05,1,85,85
HCP0513,PRD005,2025-06,7,45,315
HCP0513,PRD001,2025-07,3,120,360
HCP0513,PRD005,2025-08,4,45,180
HCP0513,PRD005,2025-10,6,45,270
HCP0513,PRD002,2025-11,8,85,680
HCP0513,PRD005,2025-12,3,45,135
HCP0514,PRD003,2025-01,10,950,9500
HCP0514,PRD004,2025-02,10,60,600
HCP0514,PRD002,2025-03,8,85,680
HCP0514,PRD004,2025-04,3,60,180
HCP0514,PRD004,2025-05,6,60,360
HCP0514,PRD005,2025-06,3,45,135
HCP0514,PRD005,2025-07,7,45,315
HCP0514,PRD001,2025-08,16,120,1920
HCP0514,PRD003,2025-09,16,950,15200
HCP0514,PRD003,2025-10,25,950,23750
HCP0514,PRD003,2025-11,6,950,5700
HCP0514,PRD005,2025-12,5,45,225
HCP0515,PRD002,2025-02,15,85,1275
HCP0515,PRD005,2025-03,3,45,135
HCP0515,PRD004,2025-04,6,60,360
HCP0515,PRD005,2025-05,5,45,225
HCP0515,PRD004,2025-06,4,60,240
HCP0515,PRD002,2025-07,17,85,1445
HCP0515,PRD002,2025-09,14,85,1190
HCP0515,PRD005,2025-10,9,45,405
HCP0515,PRD003,2025-11,10,950,9500
HCP0515,PRD003,2025-12,8,950,7600
HCP0516,PRD002,2025-01,9,85,765
HCP0516,PRD002,2025-02,9,85,765
HCP0516,PRD004,2025-03,9,60,540
HCP0516,PRD003,2025-04,11,950,10450
HCP0516,PRD001,2025-05,5,120,600
HCP0516,PRD005,2025-06,1,45,45
HCP0516,PRD002,2025-07,10,85,850
HCP0516,PRD002,2025-08,9,85,765
HCP0516,PRD004,2025-09,2,60,120
HCP0516,PRD005,2025-10,11,45,495
HCP0516,PRD002,2025-11,4,85,340
HCP0517,PRD004,2025-02,4,60,240
HCP0517,PRD002,2025-03,11,85,935
HCP0517,PRD002,2025-04,9,85,765
HCP0517,PRD001,2025-05,14,120,1680
HCP0517,PRD004,2025-06,6,60,360
HCP0517,PRD004,2025-07,6,60,360
HCP0517,PRD002,2025-08,8,85,680
HCP0517,PRD004,2025-09,8,60,480
HCP0517,PRD001,2025-10,1,120,120
HCP0517,PRD001,2025-11,9,120,1080
HCP0517,PRD003,2025-12,5,950,4750
HCP0518,PRD005,2025-01,1,45,45
HCP0518,PRD004,2025-02,1,60,60
HCP0518,PRD005,2025-04,1,45,45
HCP0518,PRD002,2025-05,1,85,85
HCP0518,PRD002,2025-06,2,85,170
HCP0518,PRD001,2025-07,1,120,120
HCP0518,PRD005,2025-08,2,45,90
HCP0518,PRD004,2025-09,1,60,60
HCP0518,PRD004,2025-10,1,60,60
HCP0518,PRD002,2025-11,1,85,85
HCP0518,PRD004,2025-12,1,60,60
HCP0519,PRD001,2025-01,2,120,240
HCP0519,PRD004,2025-02,4,60,240
HCP0519,PRD004,2025-03,1,60,60
HCP0519,PRD002,2025-04,4,85,340
HCP0519,PRD003,2025-05,3,950,2850
HCP0519,PRD001,2025-06,4,120,480
HCP0519,PRD004,2025-07,2,60,120
HCP0519,PRD002,2025-08,2,85,170
HCP0519,PRD004,2025-09,4,60,240
HCP0519,PRD003,2025-10,2,950,1900
HCP0519,PRD005,2025-12,1,45,45
HCP0520,PRD004,2025-01,10,60,600
HCP0520,PRD003,2025-02,8,950,7600
HCP0520,PRD001,2025-03,6,120,720
HCP0520,PRD003,2025-04,5,950,4750
HCP0520,PRD002,2025-05,1,85,85
HCP0520,PRD004,2025-06,2,60,120
HCP0520,PRD005,2025-07,3,45,135
HCP0520,PRD002,2025-08,7,85,595
HCP0520,PRD004,2025-09,2,60,120
HCP0520,PRD002,2025-10,4,85,340
HCP0520,PRD004,2025-11,2,60,120
HCP0520,PRD005,2025-12,5,45,225
HCP0521,PRD001,2025-01,10,120,1200
HCP0521,PRD001,2025-02,8,120,960
HCP0521,PRD005,2025-03,1,45,45
HCP0521,PRD001,2025-04,8,120,960
HCP0521,PRD005,2025-05,3,45,135
HCP0521,PRD004,2025-06,3,60,180
HCP0521,PRD003,2025-07,10,950,9500
HCP0521,PRD004,2025-08,6,60,360
HCP0521,PRD004,2025-09,2,60,120
HCP0521,PRD004,2025-10,5,60,300
HCP0521,PRD004,2025-11,6,60,360
HCP0521,PRD005,2025-12,4,45,180
HCP0522,PRD001,2025-01,7,120,840
HCP0522,PRD003,2025-02,7,950,6650
HCP0522,PRD001,2025-03,4,120,480
HCP0522,PRD005,2025-04,6,45,270
HCP0522,PRD002,2025-05,11,85,935
HCP0522,PRD002,2025-06,9,85,765
HCP0522,PRD005,2025-07,7,45,315
HCP0522,PRD002,2025-08,3,85,255
HCP0522,PRD004,2025-09,1,60,60
HCP0522,PRD001,2025-10,7,120,840
HCP0522,PRD001,2025-11,6,120,720
HCP0523,PRD003,2025-01,2,950,1900
HCP0523,PRD001,2025-02,3,120,360
HCP0523,PRD003,2025-03,2,950,1900
HCP0523,PRD005,2025-04,2,45,90
HCP0523,PRD004,2025-05,3,60,180
HCP0523,PRD003,2025-06,3,950,2850
HCP0523,PRD005,2025-08,4,45,180
HCP0523,PRD001,2025-11,1,120,120
HCP0523,PRD005,2025-12,3,45,135
HCP0524,PRD001,2025-01,2,120,240
HCP0524,PRD003,2025-02,2,950,1900
HCP0524,PRD003,2025-03,2,950,1900
HCP0524,PRD002,2025-04,1,85,85
HCP0524,PRD001,2025-05,1,120,120
HCP0524,PRD005,2025-07,1,45,45
HCP0524,PRD002,2025-09,1,85,85
HCP0524,PRD003,2025-10,3,950,2850
HCP0524,PRD004,2025-11,1,60,60
HCP0524,PRD003,2025-12,1,950,950
HCP0525,PRD002,2025-01,6,85,510
HCP0525,PRD005,2025-02,7,45,315
HCP0525,PRD004,2025-03,10,60,600
HCP0525,PRD004,2025-05,8,60,480
HCP0525,PRD003,2025-06,8,950,7600
HCP0525,PRD005,2025-07,9,45,405
HCP0525,PRD002,2025-08,5,85,425
HCP0525,PRD002,2025-09,11,85,935
HCP0525,PRD005,2025-11,13,45,585
HCP0525,PRD002,2025-12,14,85,1190
HCP0526,PRD001,2025-01,6,120,720
HCP0526,PRD005,2025-02,4,45,180
HCP0526,PRD004,2025-03,4,60,240
HCP0526,PRD001,2025-04,3,120,360
HCP0526,PRD004,2025-05,11,60,660
HCP0526,PRD003,2025-06,9,950,8550
HCP0526,PRD003,2025-07,1,950,950
HCP0526,PRD002,2025-08,3,85,255
HCP0526,PRD003,2025-09,6,950,5700
HCP0526,PRD002,2025-10,5,85,425
HCP0526,PRD003,2025-11,8,950,7600
HCP0526,PRD002,2025-12,7,85,595
HCP0527,PRD003,2025-01,16,950,15200
HCP0527,PRD003,2025-02,4,950,3800
HCP0527,PRD005,2025-03,9,45,405
HCP0527,PRD005,2025-04,13,45,585
HCP0527,PRD001,2025-05,13,120,1560
HCP0527,PRD002,2025-06,1,85,85
HCP0527,PRD002,2025-07,19,85,1615
HCP0527,PRD001,2025-08,13,120,1560
HCP0527,PRD002,2025-09,6,85,510
HCP0527,PRD005,2025-10,15,45,675
HCP0527,PRD005,2025-11,15,45,675
HCP0527,PRD001,2025-12,15,120,1800
HCP0528,PRD001,2025-01,9,120,1080
HCP0528,PRD003,2025-02,6,950,5700
HCP0528,PRD002,2025-03,11,85,935
HCP0528,PRD002,2025-04,6,85,510
HCP0528,PRD001,2025-05,5,120,600
HCP0528,PRD005,2025-07,8,45,360
HCP0528,PRD004,2025-08,6,60,360
HCP0528,PRD003,2025-09,4,950,3800
HCP0528,PRD001,2025-10,12,120,1440
HCP0528,PRD005,2025-11,3,45,135
HCP0528,PRD001,2025-12,7,120,840
HCP0529,PRD005,2025-01,6,45,270
HCP0529,PRD003,2025-03,6,950,5700
HCP0529,PRD002,2025-04,2,85,170
HCP0529,PRD005,2025-05,4,45,180
HCP0529,PRD002,2025-06,2,85,170
HCP0529,PRD004,2025-07,4,60,240
HCP0529,PRD005,2025-08,8,45,360
HCP0529,PRD005,2025-09,2,45,90
HCP0529,PRD004,2025-10,2,60,120
HCP0529,PRD001,2025-11,4,120,480
HCP0529,PRD005,2025-12,2,45,90
HCP0530,PRD004,2025-01,5,60,300
HCP0530,PRD001,2025-03,6,120,720
HCP0530,PRD003,2025-04,5,950,4750
HCP0530,PRD005,2025-05,7,45,315
HCP0530,PRD004,2025-06,7,60,420
HCP0530,PRD002,2025-07,7,85,595
HCP0530,PRD004,2025-08,6,60,360
HCP0530,PRD002,2025-09,9,85,765
HCP0530,PRD002,2025-10,5,85,425
HCP0530,PRD003,2025-11,7,950,6650
HCP0530,PRD001,2025-12,3,120,360
HCP0531,PRD001,2025-01,2,120,240
HCP0531,PRD002,2025-02,5,85,425
HCP0531,PRD001,2025-03,6,120,720
HCP0531,PRD001,2025-04,8,120,960
HCP0531,PRD003,2025-05,4,950,3800
HCP0531,PRD005,2025-06,4,45,180
HCP0531,PRD003,2025-07,3,950,2850
HCP0531,PRD004,2025-08,2,60,120
HCP0531,PRD002,2025-09,2,85,170
HCP0531,PRD004,2025-10,5,60,300
HCP0531,PRD002,2025-11,3,85,255
HCP0531,PRD005,2025-12,5,45,225
HCP0532,PRD002,2025-01,6,85,510
HCP0532,PRD005,2025-02,3,45,135
HCP0532,PRD001,2025-03,4,120,480
HCP0532,PRD002,2025-04,3,85,255
HCP0532,PRD004,2025-06,12,60,720
HCP0532,PRD001,2025-07,12,120,1440
HCP0532,PRD003,2025-08,11,950,10450
HCP0532,PRD005,2025-09,6,45,270
HCP0532,PRD005,2025-10,14,45,630
HCP0532,PRD003,2025-11,9,950,8550
HCP0532,PRD002,2025-12,8,85,680
HCP0533,PRD004,2025-01,5,60,300
HCP0533,PRD002,2025-02,10,85,850
HCP0533,PRD003,2025-03,14,950,13300
HCP0533,PRD005,2025-04,4,45,180
HCP0533,PRD001,2025-05,5,120,600
HCP0533,PRD001,2025-06,11,120,1320
HCP0533,PRD004,2025-07,11,60,660
HCP0533,PRD004,2025-08,7,60,420
HCP0533,PRD004,2025-09,15,60,900
HCP0533,PRD003,2025-10,6,950,5700
HCP0533,PRD001,2025-12,8,120,960
HCP0534,PRD002,2025-01,17,85,1445
HCP0534,PRD005,2025-02,22,45,990
HCP0534,PRD004,2025-03,10,60,600
HCP0534,PRD002,2025-04,4,85,340
HCP0534,PRD002,2025-05,9,85,765
HCP0534,PRD001,2025-06,13,120,1560
HCP0534,PRD003,2025-07,8,950,7600
HCP0534,PRD001,2025-08,14,120,1680
HCP0534,PRD004,2025-09,5,60,300
HCP0534,PRD004,2025-10,8,60,480
HCP0534,PRD003,2025-11,13,950,12350
HCP0534,PRD004,2025-12,5,60,300
HCP0535,PRD002,2025-01,8,85,680
HCP0535,PRD001,2025-02,8,120,960
HCP0535,PRD003,2025-03,15,950,14250
HCP0535,PRD002,2025-04,5,85,425
HCP0535,PRD002,2025-05,2,85,170
HCP0535,PRD002,2025-06,7,85,595
HCP0535,PRD001,2025-07,11,120,1320
HCP0535,PRD004,2025-08,7,60,420
HCP0535,PRD003,2025-09,8,950,7600
HCP0535,PRD005,2025-10,3,45,135
HCP0535,PRD001,2025-11,8,120,960
HCP0535,PRD005,2025-12,2,45,90
HCP0536,PRD004,2025-01,5,60,300
HCP0536,PRD004,2025-02,10,60,600
HCP0536,PRD002,2025-03,3,85,255
HCP0536,PRD002,2025-05,4,85,340
HCP0536,PRD001,2025-06,7,120,840
HCP0536,PRD005,2025-08,4,45,180
HCP0536,PRD002,2025-10,11,85,935
HCP0536,PRD002,2025-11,7,85,595
HCP0536,PRD001,2025-12,7,120,840
HCP0537,PRD004,2025-01,13,60,780
HCP0537,PRD005,2025-02,19,45,855
HCP0537,PRD003,2025-03,12,950,11400
HCP0537,PRD001,2025-04,7,120,840
HCP0537,PRD004,2025-05,2,60,120
HCP0537,PRD005,2025-06,11,45,495
HCP0537,PRD004,2025-07,10,60,600
HCP0537,PRD003,2025-08,10,950,9500
HCP0537,PRD002,2025-09,12,85,1020
HCP0537,PRD003,2025-10,7,950,6650
HCP0537,PRD002,2025-11,7,85,595
HCP0537,PRD003,2025-12,6,950,5700
HCP0538,PRD004,2025-01,3,60,180
HCP0538,PRD003,2025-03,1,950,950
HCP0538,PRD001,2025-04,3,120,360
HCP0538,PRD003,2025-05,2,950,1900
HCP0538,PRD001,2025-06,5,120,600
HCP0538,PRD001,2025-07,2,120,240
HCP0538,PRD004,2025-08,3,60,180
HCP0538,PRD005,2025-09,2,45,90
HCP0538,PRD002,2025-10,5,85,425
HCP0538,PRD003,2025-11,2,950,1900
HCP0538,PRD002,2025-12,5,85,425
HCP0539,PRD003,2025-01,9,950,8550
HCP0539,PRD005,2025-02,10,45,450
HCP0539,PRD004,2025-03,8,60,480
HCP0539,PRD004,2025-04,7,60,420
HCP0539,PRD002,2025-05,8,85,680
HCP0539,PRD002,2025-06,12,85,1020
HCP0539,PRD003,2025-07,8,950,7600
HCP0539,PRD004,2025-08,13,60,780
HCP0539,PRD001,2025-09,8,120,960
HCP0539,PRD001,2025-10,7,120,840
HCP0539,PRD001,2025-11,7,120,840
HCP0539,PRD004,2025-12,5,60,300
HCP0540,PRD001,2025-01,14,120,1680
HCP0540,PRD001,2025-02,10,120,1200
HCP0540,PRD004,2025-03,12,60,720
HCP0540,PRD004,2025-04,12,60,720
HCP0540,PRD005,2025-05,8,45,360
HCP0540,PRD005,2025-06,6,45,270
HCP0540,PRD003,2025-07,9,950,8550
HCP0540,PRD005,2025-08,6,45,270
HCP0540,PRD004,2025-09,6,60,360
HCP0540,PRD002,2025-10,8,85,680
HCP0540,PRD003,2025-11,9,950,8550
HCP0540,PRD003,2025-12,9,950,8550
HCP0541,PRD002,2025-01,1,85,85
HCP0541,PRD004,2025-02,5,60,300
HCP0541,PRD002,2025-03,5,85,425
HCP0541,PRD002,2025-04,5,85,425
HCP0541,PRD003,2025-05,5,950,4750
HCP0541,PRD002,2025-06,2,85,170
HCP0541,PRD004,2025-07,5,60,300
HCP0541,PRD003,2025-08,14,950,13300
HCP0541,PRD003,2025-09,2,950,1900
HCP0541,PRD001,2025-11,10,120,1200
HCP0541,PRD003,2025-12,3,950,2850
HCP0542,PRD003,2025-01,13,950,12350
HCP0542,PRD005,2025-02,10,45,450
HCP0542,PRD003,2025-03,6,950,5700
HCP0542,PRD002,2025-04,12,85,1020
HCP0542,PRD005,2025-05,13,45,585
HCP0542,PRD002,2025-06,13,85,1105
HCP0542,PRD005,2025-07,15,45,675
HCP0542,PRD001,2025-08,13,120,1560
HCP0542,PRD002,2025-09,10,85,850
HCP0542,PRD003,2025-10,16,950,15200
HCP0542,PRD003,2025-11,20,950,19000
HCP0542,PRD003,2025-12,25,950,23750
HCP0543,PRD002,2025-01,11,85,935
HCP0543,PRD004,2025-02,16,60,960
HCP0543,PRD003,2025-03,13,950,12350
HCP0543,PRD001,2025-04,3,120,360
HCP0543,PRD003,2025-05,14,950,13300
HCP0543,PRD005,2025-06,3,45,135
HCP0543,PRD002,2025-07,12,85,1020
HCP0543,PRD002,2025-08,14,85,1190
HCP0543,PRD003,2025-09,14,950,13300
HCP0543,PRD001,2025-10,4,120,480
HCP0543,PRD001,2025-11,21,120,2520
HCP0543,PRD005,2025-12,11,45,495
HCP0544,PRD002,2025-01,5,85,425
HCP0544,PRD005,2025-02,10,45,450
HCP0544,PRD005,2025-03,10,45,450
HCP0544,PRD002,2025-04,16,85,1360
HCP0544,PRD001,2025-05,6,120,720
HCP0544,PRD002,2025-06,5,85,425
HCP0544,PRD005,2025-07,2,45,90
HCP0544,PRD005,2025-08,6,45,270
HCP0544,PRD001,2025-09,5,120,600
HCP0544,PRD001,2025-11,4,120,480
HCP0544,PRD004,2025-12,3,60,180
HCP0545,PRD004,2025-01,15,60,900
HCP0545,PRD004,2025-02,7,60,420
HCP0545,PRD003,2025-03,10,950,9500
HCP0545,PRD002,2025-04,10,85,850
HCP0545,PRD001,2025-05,11,120,1320
HCP0545,PRD005,2025-06,7,45,315
HCP0545,PRD002,2025-07,7,85,595
HCP0545,PRD005,2025-08,6,45,270
HCP0545,PRD003,2025-09,21,950,19950
HCP0545,PRD004,2025-11,13,60,780
HCP0545,PRD001,2025-12,5,120,600
HCP0546,PRD002,2025-03,1,85,85
HCP0547,PRD001,2025-01,10,120,1200
HCP0547,PRD002,2025-02,11,85,935
HCP0547,PRD001,2025-03,13,120,1560
HCP0547,PRD003,2025-04,2,950,1900
HCP0547,PRD001,2025-05,4,120,480
HCP0547,PRD003,2025-06,10,950,9500
HCP0547,PRD003,2025-07,8,950,7600
HCP0547,PRD002,2025-08,6,85,510
HCP0547,PRD005,2025-09,10,45,450
HCP0547,PRD001,2025-10,8,120,960
HCP0547,PRD005,2025-11,4,45,180
HCP0547,PRD002,2025-12,6,85,510
HCP0548,PRD004,2025-01,3,60,180
HCP0548,PRD003,2025-02,18,950,17100
HCP0548,PRD005,2025-03,13,45,585
HCP0548,PRD004,2025-04,15,60,900
HCP0548,PRD004,2025-05,10,60,600
HCP0548,PRD004,2025-06,14,60,840
HCP0548,PRD004,2025-07,18,60,1080
HCP0548,PRD004,2025-08,7,60,420
HCP0548,PRD003,2025-09,9,950,8550
HCP0548,PRD002,2025-10,8,85,680
HCP0548,PRD003,2025-11,2,950,1900
HCP0548,PRD004,2025-12,1,60,60
HCP0549,PRD003,2025-01,12,950,11400
HCP0549,PRD004,2025-02,16,60,960
HCP0549,PRD001,2025-03,6,120,720
HCP0549,PRD002,2025-04,12,85,1020
HCP0549,PRD004,2025-05,9,60,540
HCP0549,PRD004,2025-06,9,60,540
HCP0549,PRD002,2025-07,6,85,510
HCP0549,PRD003,2025-09,10,950,9500
HCP0549,PRD004,2025-10,14,60,840
HCP0549,PRD004,2025-11,11,60,660
HCP0549,PRD003,2025-12,12,950,11400
HCP0550,PRD004,2025-01,2,60,120
HCP0550,PRD003,2025-02,3,950,2850
HCP0550,PRD001,2025-03,2,120,240
HCP0550,PRD002,2025-04,2,85,170
HCP0550,PRD004,2025-05,3,60,180
HCP0550,PRD005,2025-06,8,45,360
HCP0550,PRD002,2025-07,4,85,340
HCP0550,PRD004,2025-08,3,60,180
HCP0550,PRD004,2025-09,4,60,240
HCP0550,PRD003,2025-10,5,950,4750
HCP0550,PRD004,2025-11,5,60,300
HCP0550,PRD004,2025-12,3,60,180
HCP0551,PRD005,2025-01,1,45,45
HCP0551,PRD001,2025-02,1,120,120
HCP0551,PRD004,2025-03,3,60,180
HCP0551,PRD002,2025-04,4,85,340
HCP0551,PRD002,2025-05,1,85,85
HCP0551,PRD005,2025-06,1,45,45
HCP0551,PRD003,2025-07,2,950,1900
HCP0551,PRD003,2025-08,5,950,4750
HCP0551,PRD005,2025-09,1,45,45
HCP0551,PRD004,2025-10,3,60,180
HCP0551,PRD003,2025-11,2,950,1900
HCP0551,PRD001,2025-12,5,120,600
HCP0552,PRD002,2025-01,10,85,850
HCP0552,PRD002,2025-02,3,85,255
HCP0552,PRD002,2025-03,12,85,1020
HCP0552,PRD002,2025-04,3,85,255
HCP0552,PRD002,2025-05,8,85,680
HCP0552,PRD002,2025-06,9,85,765
HCP0552,PRD002,2025-07,3,85,255
HCP0552,PRD004,2025-08,9,60,540
HCP0552,PRD002,2025-09,5,85,425
HCP0552,PRD002,2025-10,8,85,680
HCP0552,PRD002,2025-11,13,85,1105
HCP0552,PRD004,2025-12,6,60,360
HCP0553,PRD002,2025-01,1,85,85
HCP0553,PRD005,2025-02,15,45,675
HCP0553,PRD005,2025-03,13,45,585
HCP0553,PRD003,2025-04,17,950,16150
HCP0553,PRD003,2025-05,12,950,11400
HCP0553,PRD002,2025-06,3,85,255
HCP0553,PRD002,2025-07,3,85,255
HCP0553,PRD002,2025-08,10,85,850
HCP0553,PRD004,2025-09,5,60,300
HCP0553,PRD005,2025-10,14,45,630
HCP0553,PRD002,2025-11,4,85,340
HCP0553,PRD005,2025-12,12,45,540
HCP0554,PRD003,2025-01,3,950,2850
HCP0554,PRD001,2025-02,3,120,360
HCP0554,PRD003,2025-03,3,950,2850
HCP0554,PRD003,2025-04,3,950,2850
HCP0554,PRD002,2025-05,3,85,255
HCP0554,PRD003,2025-06,1,950,950
HCP0554,PRD004,2025-08,4,60,240
HCP0554,PRD003,2025-10,2,950,1900
HCP0554,PRD004,2025-11,3,60,180
HCP0554,PRD004,2025-12,3,60,180
HCP0555,PRD005,2025-01,1,45,45
